,Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Country Code,Is_Host,Ex-Host,Host Continent,Team Size,Participated Events,Total Events,Total Male Participants,Total Female Participants
3006,263,6.0,Czechoslovakia,7.0,3.0,3.0,13.0,1952,TCH,0,0,0,218.0,70,149.0,86.0,13.0
3007,318,18.0,Czechoslovakia,1.0,4.0,1.0,6.0,1956,TCH,0,0,0,161.0,54,151.0,51.0,12.0
3008,348,10.0,Czechoslovakia,3.0,2.0,3.0,8.0,1960,TCH,0,0,0,202.0,75,150.0,99.0,17.0
3009,391,9.0,Czechoslovakia,5.0,6.0,3.0,14.0,1964,TCH,0,0,0,187.0,64,163.0,95.0,9.0
3010,430,7.0,Czechoslovakia,7.0,2.0,4.0,13.0,1968,TCH,0,0,0,203.0,66,172.0,94.0,27.0
3011,485,18.0,Czechoslovakia,2.0,4.0,2.0,8.0,1972,TCH,0,0,0,274.0,93,195.0,145.0,36.0
3012,532,17.0,Czechoslovakia,2.0,2.0,4.0,8.0,1976,TCH,0,0,0,251.0,79,198.0,125.0,38.0
3013,569,13.0,Czechoslovakia,2.0,3.0,9.0,14.0,1980,TCH,0,0,0,317.0,114,203.0,162.0,47.0
3014,656,17.0,Czechoslovakia,3.0,3.0,2.0,8.0,1988,TCH,0,0,0,226.0,97,237.0,110.0,53.0
3015,706,15.0,Czechoslovakia,4.0,2.0,1.0,7.0,1992,TCH,0,0,0,269.0,121,257.0,146.0,62.0
3016,2036,0.0,Tonga,0.0,0.0,0.0,0.0,1984,TGA,0,0,0,7.0,7,221.0,7.0,0.0
3017,2137,0.0,Tonga,0.0,0.0,0.0,0.0,1988,TGA,0,0,0,7.0,7,237.0,4.0,1.0
3018,2244,0.0,Tonga,0.0,0.0,0.0,0.0,1992,TGA,0,0,0,5.0,5,257.0,5.0,0.0
3019,821,61.0,Tonga,0.0,1.0,0.0,1.0,1996,TGA,0,0,0,5.0,5,271.0,4.0,1.0
3020,2480,0.0,Tonga,0.0,0.0,0.0,0.0,2000,TGA,0,0,1,3.0,3,300.0,2.0,1.0
3021,2602,0.0,Tonga,0.0,0.0,0.0,0.0,2004,TGA,0,0,0,5.0,5,301.0,4.0,1.0
3022,2725,0.0,Tonga,0.0,0.0,0.0,0.0,2008,TGA,0,0,0,3.0,3,302.0,2.0,1.0
3023,2828,0.0,Tonga,0.0,0.0,0.0,0.0,2012,TGA,0,0,0,3.0,3,302.0,2.0,1.0
3024,2947,0.0,Tonga,0.0,0.0,0.0,0.0,2016,TGA,0,0,0,7.0,7,306.0,4.0,3.0
3025,3058,0.0,Tonga,0.0,0.0,0.0,0.0,2020,TGA,0,0,0,6.0,6,339.0,3.0,3.0
3026,3189,0.0,Tonga,0.0,0.0,0.0,0.0,2024,TGA,0,0,0,4.0,4,329.0,2.0,2.0
3027,3395,,Tonga,,,,,2028,TGA,0,0,0,5.0,5,334.0,2.0,2.0
3028,1579,0.0,Thailand,0.0,0.0,0.0,0.0,1952,THA,0,0,0,15.0,7,149.0,8.0,0.0
3029,1587,0.0,Thailand,0.0,0.0,0.0,0.0,1956,THA,0,0,0,40.0,14,151.0,35.0,0.0
3030,1637,0.0,Thailand,0.0,0.0,0.0,0.0,1960,THA,0,0,0,24.0,16,150.0,20.0,0.0
3031,1677,0.0,Thailand,0.0,0.0,0.0,0.0,1964,THA,0,0,1,67.0,41,163.0,47.0,7.0
3032,1738,0.0,Thailand,0.0,0.0,0.0,0.0,1968,THA,0,0,0,46.0,18,172.0,41.0,0.0
3033,1806,0.0,Thailand,0.0,0.0,0.0,0.0,1972,THA,0,0,0,37.0,21,195.0,33.0,0.0
3034,556,37.0,Thailand,0.0,0.0,1.0,1.0,1976,THA,0,0,0,62.0,33,198.0,39.0,3.0
3035,631,33.0,Thailand,0.0,1.0,0.0,1.0,1984,THA,0,0,0,40.0,25,221.0,25.0,10.0
3036,691,46.0,Thailand,0.0,0.0,1.0,1.0,1988,THA,0,0,1,15.0,12,237.0,12.0,2.0
3037,755,54.0,Thailand,0.0,0.0,1.0,1.0,1992,THA,0,0,0,64.0,47,257.0,23.0,23.0
3038,803,47.0,Thailand,1.0,0.0,1.0,2.0,1996,THA,0,0,0,58.0,42,271.0,25.0,12.0
3039,882,47.0,Thailand,1.0,0.0,2.0,3.0,2000,THA,0,0,0,68.0,51,300.0,34.0,18.0
3040,939,25.0,Thailand,3.0,1.0,4.0,8.0,2004,THA,0,0,0,51.0,46,301.0,24.0,18.0
3041,1020,31.0,Thailand,2.0,2.0,2.0,6.0,2008,THA,0,0,1,53.0,43,302.0,22.0,25.0
3042,1134,59.0,Thailand,0.0,2.0,2.0,4.0,2012,THA,0,0,0,43.0,37,302.0,19.0,18.0
3043,1197,35.0,Thailand,2.0,2.0,2.0,6.0,2016,THA,0,0,0,58.0,45,306.0,26.0,28.0
3044,1309,59.0,Thailand,1.0,0.0,1.0,2.0,2020,THA,0,0,1,48.0,33,339.0,15.0,26.0
3045,1386,44.0,Thailand,1.0,3.0,2.0,6.0,2024,THA,0,0,0,58.0,45,329.0,24.0,28.0
3046,3247,,Thailand,,,,,2028,THA,0,0,0,53.0,39,334.0,19.0,27.0
3047,2333,0.0,Tajikistan,0.0,0.0,0.0,0.0,1996,TJK,0,0,0,8.0,8,271.0,6.0,2.0
3048,2462,0.0,Tajikistan,0.0,0.0,0.0,0.0,2000,TJK,0,0,0,4.0,4,300.0,2.0,2.0
3049,2494,0.0,Tajikistan,0.0,0.0,0.0,0.0,2004,TJK,0,0,0,9.0,9,301.0,5.0,4.0
3050,1059,68.0,Tajikistan,0.0,1.0,1.0,2.0,2008,TJK,0,0,1,16.0,16,302.0,12.0,3.0
3051,1160,79.0,Tajikistan,0.0,0.0,1.0,1.0,2012,TJK,0,0,0,16.0,16,302.0,13.0,3.0
3052,1220,54.0,Tajikistan,1.0,0.0,0.0,1.0,2016,TJK,0,0,0,7.0,7,306.0,5.0,2.0
3053,2999,0.0,Tajikistan,0.0,0.0,0.0,0.0,2020,TJK,0,0,1,10.0,10,339.0,9.0,1.0
3054,1419,79.0,Tajikistan,0.0,0.0,3.0,3.0,2024,TJK,0,0,0,14.0,14,329.0,11.0,3.0
3055,3280,,Tajikistan,,,,,2028,TJK,0,0,0,12.0,12,334.0,10.0,2.0
3056,2303,0.0,Turkmenistan,0.0,0.0,0.0,0.0,1996,TKM,0,0,0,7.0,7,271.0,4.0,3.0
3057,2408,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2000,TKM,0,0,0,8.0,8,300.0,4.0,4.0
3058,2549,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2004,TKM,0,0,0,10.0,10,301.0,6.0,3.0
3059,2654,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2008,TKM,0,0,1,10.0,9,302.0,6.0,4.0
3060,2790,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2012,TKM,0,0,0,10.0,10,302.0,7.0,3.0
3061,2865,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2016,TKM,0,0,0,9.0,9,306.0,4.0,5.0
3062,1329,77.0,Turkmenistan,0.0,1.0,0.0,1.0,2020,TKM,0,0,1,10.0,10,339.0,5.0,4.0
3063,3123,0.0,Turkmenistan,0.0,0.0,0.0,0.0,2024,TKM,0,0,0,6.0,6,329.0,3.0,3.0
3064,3329,,Turkmenistan,,,,,2028,TKM,0,0,0,8.0,8,334.0,4.0,3.0
3065,2526,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2004,TLS,0,0,0,2.0,2,301.0,1.0,1.0
3066,2733,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2008,TLS,0,0,0,1.0,1,302.0,0.0,1.0
3067,2848,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2012,TLS,0,0,1,2.0,2,302.0,1.0,1.0
3068,2931,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2016,TLS,0,0,0,3.0,3,306.0,1.0,2.0
3069,3054,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2020,TLS,0,0,0,3.0,3,339.0,2.0,1.0
3070,3114,0.0,Timor-Leste,0.0,0.0,0.0,0.0,2024,TLS,0,0,0,4.0,4,329.0,2.0,2.0
3071,3320,,Timor-Leste,,,,,2028,TLS,0,0,0,3.0,3,334.0,2.0,1.0
3072,1789,0.0,Togo,0.0,0.0,0.0,0.0,1972,TOG,0,0,0,7.0,5,195.0,7.0,0.0
3073,2005,0.0,Togo,0.0,0.0,0.0,0.0,1984,TOG,0,0,0,6.0,6,221.0,6.0,0.0
3074,2065,0.0,Togo,0.0,0.0,0.0,0.0,1988,TOG,0,0,0,6.0,6,237.0,6.0,0.0
3075,2161,0.0,Togo,0.0,0.0,0.0,0.0,1992,TOG,0,0,0,9.0,5,257.0,6.0,0.0
3076,2277,0.0,Togo,0.0,0.0,0.0,0.0,1996,TOG,0,0,0,7.0,4,271.0,5.0,0.0
3077,2415,0.0,Togo,0.0,0.0,0.0,0.0,2000,TOG,0,0,0,3.0,3,300.0,2.0,1.0
3078,2559,0.0,Togo,0.0,0.0,0.0,0.0,2004,TOG,0,0,0,3.0,3,301.0,2.0,1.0
3079,1074,82.0,Togo,0.0,0.0,1.0,1.0,2008,TOG,0,0,0,4.0,4,302.0,3.0,1.0
3080,2746,0.0,Togo,0.0,0.0,0.0,0.0,2012,TOG,0,0,0,6.0,6,302.0,4.0,2.0
3081,2905,0.0,Togo,0.0,0.0,0.0,0.0,2016,TOG,0,0,0,5.0,5,306.0,2.0,3.0
3082,3022,0.0,Togo,0.0,0.0,0.0,0.0,2020,TOG,0,0,0,4.0,4,339.0,3.0,1.0
3083,3170,0.0,Togo,0.0,0.0,0.0,0.0,2024,TOG,0,0,0,5.0,5,329.0,2.0,3.0
3084,3376,,Togo,,,,,2028,TOG,0,0,0,4.0,4,334.0,2.0,2.0
3085,1603,0.0,Taiwan,0.0,0.0,0.0,0.0,1956,TPE,0,0,0,23.0,13,151.0,20.0,0.0
3086,1647,0.0,Taiwan,0.0,0.0,0.0,0.0,1960,TPE,0,0,0,31.0,18,150.0,24.0,3.0
3087,1693,0.0,Taiwan,0.0,0.0,0.0,0.0,1964,TPE,0,0,0,96.0,46,163.0,37.0,3.0
3088,467,42.0,Taiwan,0.0,0.0,1.0,1.0,1968,TPE,0,0,1,93.0,57,172.0,35.0,8.0
3089,1834,0.0,Taiwan,0.0,0.0,0.0,0.0,1972,TPE,0,0,0,44.0,41,195.0,15.0,6.0
3090,636,43.0,Chinese Taipei,0.0,0.0,1.0,1.0,1984,TPE,0,0,0,52.0,40,221.0,31.0,7.0
3091,2122,0.0,Taiwan,0.0,0.0,0.0,0.0,1988,TPE,0,0,0,123.0,84,237.0,43.0,18.0
3092,740,49.0,Chinese Taipei,0.0,1.0,0.0,1.0,1992,TPE,0,0,1,38.0,15,257.0,23.0,8.0
3093,818,61.0,Chinese Taipei,0.0,1.0,0.0,1.0,1996,TPE,0,0,0,107.0,63,271.0,32.0,42.0
3094,892,58.0,Chinese Taipei,0.0,1.0,4.0,5.0,2000,TPE,0,0,0,75.0,59,300.0,21.0,34.0
3095,945,31.0,Chinese Taipei,2.0,2.0,1.0,5.0,2004,TPE,0,0,0,104.0,52,301.0,49.0,39.0
3096,1032,44.0,Chinese Taipei,1.0,1.0,2.0,4.0,2008,TPE,0,0,0,92.0,41,302.0,43.0,36.0
3097,1123,48.0,Chinese Taipei,1.0,0.0,1.0,2.0,2012,TPE,0,0,1,55.0,40,302.0,19.0,25.0
3098,1211,50.0,Chinese Taipei,1.0,0.0,2.0,3.0,2016,TPE,0,0,0,67.0,46,306.0,26.0,29.0
3099,1281,34.0,Chinese Taipei,2.0,4.0,6.0,12.0,2020,TPE,0,0,0,117.0,61,339.0,33.0,35.0
3100,1375,35.0,Chinese Taipei,2.0,0.0,5.0,7.0,2024,TPE,0,0,0,78.0,47,329.0,26.0,34.0
3101,3236,,Taiwan,,,,,2028,TPE,0,0,0,97.0,54,334.0,29.0,34.0
3102,251,28.0,Trinidad and Tobago,0.0,1.0,0.0,1.0,1948,TTO,0,0,0,9.0,9,136.0,5.0,0.0
3103,295,37.0,Trinidad and Tobago,0.0,0.0,2.0,2.0,1952,TTO,0,0,0,2.0,2,149.0,2.0,0.0
3104,1586,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1956,TTO,0,0,0,10.0,7,151.0,6.0,0.0
3105,410,28.0,Trinidad and Tobago,0.0,1.0,2.0,3.0,1964,TTO,0,0,0,18.0,10,163.0,13.0,0.0
3106,1735,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1968,TTO,0,0,0,25.0,14,172.0,19.0,0.0
3107,1807,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1972,TTO,0,0,0,36.0,16,195.0,18.0,1.0
3108,541,26.0,Trinidad and Tobago,1.0,0.0,0.0,1.0,1976,TTO,0,0,1,20.0,10,198.0,13.0,0.0
3109,1911,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1980,TTO,0,0,0,15.0,5,203.0,9.0,0.0
3110,1981,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1984,TTO,0,0,1,23.0,14,221.0,11.0,5.0
3111,2123,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1988,TTO,0,0,0,10.0,9,237.0,4.0,2.0
3112,2205,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,1992,TTO,0,0,0,13.0,7,257.0,7.0,0.0
3113,825,68.0,Trinidad and Tobago,0.0,0.0,2.0,2.0,1996,TTO,0,0,1,16.0,14,271.0,8.0,4.0
3114,897,61.0,Trinidad and Tobago,0.0,1.0,1.0,2.0,2000,TTO,0,0,0,29.0,18,300.0,14.0,5.0
3115,988,71.0,Trinidad and Tobago,0.0,0.0,1.0,1.0,2004,TTO,0,0,0,26.0,18,301.0,10.0,9.0
3116,1038,47.0,Trinidad and Tobago,1.0,1.0,0.0,2.0,2008,TTO,0,0,0,35.0,19,302.0,17.0,11.0
3117,1120,42.0,Trinidad and Tobago,1.0,1.0,2.0,4.0,2012,TTO,0,0,0,38.0,22,302.0,18.0,7.0
3118,1246,78.0,Trinidad and Tobago,0.0,0.0,1.0,1.0,2016,TTO,0,0,0,43.0,24,306.0,18.0,10.0
3119,2996,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,2020,TTO,0,0,0,44.0,25,339.0,20.0,13.0
3120,3175,0.0,Trinidad and Tobago,0.0,0.0,0.0,0.0,2024,TTO,0,0,0,23.0,12,329.0,10.0,7.0
3121,3381,,Trinidad and Tobago,,,,,2028,TTO,0,0,1,33.0,18,334.0,15.0,10.0
3122,1628,0.0,Tunisia,0.0,0.0,0.0,0.0,1960,TUN,0,0,0,56.0,22,150.0,42.0,0.0
3123,411,29.0,Tunisia,0.0,1.0,1.0,2.0,1964,TUN,0,0,0,12.0,9,163.0,9.0,0.0
3124,451,28.0,Tunisia,1.0,0.0,1.0,2.0,1968,TUN,0,0,0,8.0,7,172.0,7.0,0.0
3125,506,33.0,Tunisia,0.0,1.0,0.0,1.0,1972,TUN,0,0,0,37.0,11,195.0,35.0,0.0
3126,1855,0.0,Tunisia,0.0,0.0,0.0,0.0,1976,TUN,0,0,0,16.0,5,198.0,14.0,1.0
3127,1975,0.0,Tunisia,0.0,0.0,0.0,0.0,1984,TUN,0,0,0,28.0,17,221.0,22.0,1.0
3128,2048,0.0,Tunisia,0.0,0.0,0.0,0.0,1988,TUN,0,0,0,45.0,14,237.0,39.0,2.0
3129,2199,0.0,Tunisia,0.0,0.0,0.0,0.0,1992,TUN,0,0,0,15.0,13,257.0,11.0,2.0
3130,833,71.0,Tunisia,0.0,0.0,1.0,1.0,1996,TUN,0,0,0,52.0,24,271.0,45.0,6.0
3131,2406,0.0,Tunisia,0.0,0.0,0.0,0.0,2000,TUN,0,0,0,47.0,34,300.0,40.0,7.0
3132,2538,0.0,Tunisia,0.0,0.0,0.0,0.0,2004,TUN,0,0,0,64.0,37,301.0,44.0,10.0
3133,1043,53.0,Tunisia,1.0,0.0,0.0,1.0,2008,TUN,0,0,0,29.0,28,302.0,14.0,12.0
3134,1111,36.0,Tunisia,2.0,0.0,1.0,3.0,2012,TUN,0,0,0,87.0,50,302.0,63.0,20.0
3135,1237,75.0,Tunisia,0.0,0.0,3.0,3.0,2016,TUN,0,0,0,65.0,47,306.0,41.0,20.0
3136,1305,58.0,Tunisia,1.0,1.0,0.0,2.0,2020,TUN,0,0,0,73.0,50,339.0,34.0,29.0
3137,1394,52.0,Tunisia,1.0,1.0,1.0,3.0,2024,TUN,0,0,0,31.0,29,329.0,12.0,14.0
3138,3255,,Tunisia,,,,,2028,TUN,0,0,0,52.0,39,334.0,23.0,21.0
3139,1460,0.0,Turkey,0.0,0.0,0.0,0.0,1912,TUR,0,0,0,7.0,7,102.0,2.0,0.0
3140,1474,0.0,Turkey,0.0,0.0,0.0,0.0,1924,TUR,0,0,0,23.0,11,126.0,22.0,0.0
3141,1492,0.0,Turkey,0.0,0.0,0.0,0.0,1928,TUR,0,0,0,40.0,17,109.0,31.0,0.0
3142,1517,0.0,Turkey,0.0,0.0,0.0,0.0,1932,TUR,0,0,0,2.0,1,117.0,1.0,0.0
3143,207,19.0,Turkey,1.0,0.0,1.0,2.0,1936,TUR,0,0,0,62.0,26,129.0,46.0,2.0
3144,227,7.0,Turkey,6.0,4.0,2.0,12.0,1948,TUR,0,0,0,87.0,42,136.0,57.0,1.0
3145,273,16.0,Turkey,2.0,0.0,1.0,3.0,1952,TUR,0,0,0,58.0,31,149.0,51.0,0.0
3146,312,12.0,Turkey,3.0,2.0,2.0,7.0,1956,TUR,0,0,0,28.0,20,151.0,19.0,0.0
3147,344,6.0,Turkey,7.0,2.0,0.0,9.0,1960,TUR,0,0,0,58.0,41,150.0,46.0,3.0
3148,398,16.0,Turkey,2.0,3.0,1.0,6.0,1964,TUR,0,0,1,25.0,24,163.0,23.0,0.0
3149,444,21.0,Turkey,2.0,0.0,0.0,2.0,1968,TUR,0,0,0,30.0,29,172.0,29.0,0.0
3150,507,33.0,Turkey,0.0,1.0,0.0,1.0,1972,TUR,0,0,0,50.0,43,195.0,42.0,1.0
3151,1861,0.0,Turkey,0.0,0.0,0.0,0.0,1976,TUR,0,0,0,28.0,27,198.0,26.0,1.0
3152,632,40.0,Turkey,0.0,0.0,3.0,3.0,1984,TUR,0,0,0,62.0,49,221.0,45.0,1.0
3153,666,27.0,Turkey,1.0,1.0,0.0,2.0,1988,TUR,0,0,1,51.0,40,237.0,36.0,5.0
3154,714,23.0,Turkey,2.0,2.0,2.0,6.0,1992,TUR,0,0,0,54.0,43,257.0,36.0,5.0
3155,775,19.0,Turkey,4.0,1.0,1.0,6.0,1996,TUR,0,0,0,61.0,55,271.0,44.0,9.0
3156,860,26.0,Turkey,3.0,0.0,2.0,5.0,2000,TUR,0,0,0,67.0,58,300.0,42.0,15.0
3157,936,22.0,Turkey,3.0,3.0,4.0,10.0,2004,TUR,0,0,0,74.0,65,301.0,44.0,20.0
3158,1031,42.0,Turkey,1.0,1.0,3.0,5.0,2008,TUR,0,0,1,71.0,67,302.0,48.0,19.0
3159,1121,46.0,Turkey,1.0,1.0,1.0,3.0,2012,TUR,0,0,0,119.0,80,302.0,48.0,64.0
3160,1202,41.0,Turkey,1.0,3.0,4.0,8.0,2016,TUR,0,0,0,119.0,88,306.0,53.0,47.0
3161,1282,35.0,Turkey,2.0,2.0,9.0,13.0,2020,TUR,0,0,1,139.0,94,339.0,57.0,50.0
3162,1404,64.0,Turkey,0.0,3.0,5.0,8.0,2024,TUR,0,0,0,165.0,85,329.0,47.0,54.0
3163,3265,,Turkey,,,,,2028,TUR,0,0,0,152.0,89,334.0,52.0,52.0
3164,2706,0.0,Tuvalu,0.0,0.0,0.0,0.0,2008,TUV,0,0,1,3.0,3,302.0,2.0,1.0
3165,2843,0.0,Tuvalu,0.0,0.0,0.0,0.0,2012,TUV,0,0,0,3.0,3,302.0,2.0,1.0
3166,2973,0.0,Tuvalu,0.0,0.0,0.0,0.0,2016,TUV,0,0,0,1.0,1,306.0,1.0,0.0
3167,3082,0.0,Tuvalu,0.0,0.0,0.0,0.0,2020,TUV,0,0,1,2.0,2,339.0,1.0,1.0
3168,3166,0.0,Tuvalu,0.0,0.0,0.0,0.0,2024,TUV,0,0,0,2.0,2,329.0,1.0,1.0
3169,3372,,Tuvalu,,,,,2028,TUV,0,0,0,2.0,2,334.0,1.0,1.0
3170,1952,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,1984,UAE,0,0,0,11.0,8,221.0,7.0,0.0
3171,2045,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,1988,UAE,0,0,1,36.0,15,237.0,12.0,0.0
3172,2164,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,1992,UAE,0,0,0,36.0,19,257.0,13.0,0.0
3173,2260,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,1996,UAE,0,0,0,4.0,4,271.0,4.0,0.0
3174,2396,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,2000,UAE,0,0,0,5.0,5,300.0,4.0,0.0
3175,970,54.0,United Arab Emirates,1.0,0.0,0.0,1.0,2004,UAE,0,0,0,5.0,5,301.0,4.0,0.0
3176,2642,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,2008,UAE,0,0,1,9.0,9,302.0,6.0,2.0
3177,2736,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,2012,UAE,0,0,0,26.0,9,302.0,24.0,2.0
3178,1247,78.0,United Arab Emirates,0.0,0.0,1.0,1.0,2016,UAE,0,0,0,12.0,11,306.0,9.0,3.0
3179,3005,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,2020,UAE,0,0,1,5.0,5,339.0,5.0,0.0
3180,3091,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,2024,UAE,0,0,0,16.0,12,329.0,9.0,4.0
3181,3297,,United Arab Emirates,,,,,2028,UAE,0,0,0,10.0,8,334.0,7.0,2.0
3182,369,30.0,Egypt,0.0,1.0,1.0,2.0,1960,UAR,0,0,0,123.0,34,150.0,74.0,0.0
3183,1610,0.0,Uganda,0.0,0.0,0.0,0.0,1956,UGA,0,0,0,5.0,5,151.0,3.0,0.0
3184,1622,0.0,Uganda,0.0,0.0,0.0,0.0,1960,UGA,0,0,0,16.0,11,150.0,10.0,0.0
3185,1671,0.0,Uganda,0.0,0.0,0.0,0.0,1964,UGA,0,0,0,19.0,14,163.0,11.0,2.0
3186,461,36.0,Uganda,0.0,1.0,1.0,2.0,1968,UGA,0,0,0,14.0,14,172.0,11.0,0.0
3187,491,24.0,Uganda,1.0,1.0,0.0,2.0,1972,UGA,0,0,0,35.0,19,195.0,31.0,2.0
3188,588,32.0,Uganda,0.0,1.0,0.0,1.0,1980,UGA,0,0,0,16.0,12,203.0,13.0,0.0
3189,1958,0.0,Uganda,0.0,0.0,0.0,0.0,1984,UGA,0,0,0,30.0,24,221.0,24.0,2.0
3190,2057,0.0,Uganda,0.0,0.0,0.0,0.0,1988,UGA,0,0,0,30.0,22,237.0,20.0,4.0
3191,2245,0.0,Uganda,0.0,0.0,0.0,0.0,1992,UGA,0,0,0,9.0,9,257.0,6.0,2.0
3192,834,71.0,Uganda,0.0,0.0,1.0,1.0,1996,UGA,0,0,0,12.0,9,271.0,7.0,3.0
3193,2378,0.0,Uganda,0.0,0.0,0.0,0.0,2000,UGA,0,0,0,13.0,13,300.0,9.0,4.0
3194,2508,0.0,Uganda,0.0,0.0,0.0,0.0,2004,UGA,0,0,0,11.0,10,301.0,9.0,2.0
3195,2671,0.0,Uganda,0.0,0.0,0.0,0.0,2008,UGA,0,0,0,11.0,10,302.0,9.0,2.0
3196,1129,50.0,Uganda,1.0,0.0,0.0,1.0,2012,UGA,0,0,0,16.0,12,302.0,11.0,4.0
3197,2868,0.0,Uganda,0.0,0.0,0.0,0.0,2016,UGA,0,0,0,23.0,14,306.0,14.0,7.0
3198,1284,36.0,Uganda,2.0,1.0,1.0,4.0,2020,UGA,0,0,0,28.0,18,339.0,12.0,13.0
3199,1398,55.0,Uganda,1.0,1.0,0.0,2.0,2024,UGA,0,0,0,27.0,16,329.0,12.0,13.0
3200,3259,,Uganda,,,,,2028,UGA,0,0,0,27.0,17,334.0,12.0,13.0
3201,764,9.0,Ukraine,9.0,2.0,12.0,23.0,1996,UKR,0,0,0,351.0,148,271.0,146.0,85.0
3202,855,21.0,Ukraine,3.0,10.0,10.0,23.0,2000,UKR,0,0,0,368.0,185,300.0,139.0,91.0
3203,927,13.0,Ukraine,8.0,5.0,9.0,22.0,2004,UKR,0,0,1,357.0,175,301.0,124.0,115.0
3204,1000,12.0,Ukraine,7.0,4.0,11.0,22.0,2008,UKR,0,0,0,327.0,177,302.0,127.0,116.0
3205,1090,15.0,Ukraine,5.0,4.0,10.0,19.0,2012,UKR,0,0,0,304.0,174,302.0,119.0,111.0
3206,1192,31.0,Ukraine,2.0,5.0,4.0,11.0,2016,UKR,0,0,0,272.0,142,306.0,87.0,117.0
3207,1291,44.0,Ukraine,1.0,6.0,12.0,19.0,2020,UKR,0,0,0,225.0,121,339.0,65.0,88.0
3208,1362,22.0,Ukraine,3.0,5.0,4.0,12.0,2024,UKR,0,0,1,212.0,101,329.0,72.0,69.0
3209,3223,,Ukraine,,,,,2028,UKR,0,0,0,218.0,111,334.0,68.0,78.0
3210,1456,0.0,UNK,0.0,0.0,0.0,0.0,1912,UNK,0,0,0,2.0,1,102.0,2.0,0.0
3211,259,2.0,Soviet Union,22.0,30.0,19.0,71.0,1952,URS,0,0,1,451.0,141,149.0,255.0,40.0
3212,301,1.0,Soviet Union,37.0,29.0,32.0,98.0,1956,URS,0,0,0,411.0,141,151.0,242.0,39.0
3213,339,1.0,Soviet Union,43.0,29.0,31.0,103.0,1960,URS,0,0,1,414.0,145,150.0,233.0,50.0
3214,384,2.0,Soviet Union,30.0,31.0,35.0,96.0,1964,URS,0,0,0,463.0,154,163.0,254.0,63.0
3215,425,2.0,Soviet Union,29.0,32.0,30.0,91.0,1968,URS,0,0,0,471.0,164,172.0,246.0,66.0
3216,468,1.0,Soviet Union,50.0,27.0,22.0,99.0,1972,URS,0,0,1,531.0,180,195.0,298.0,73.0
3217,516,1.0,Soviet Union,49.0,41.0,35.0,125.0,1976,URS,0,0,0,574.0,189,198.0,285.0,125.0
3218,557,1.0,Soviet Union,80.0,69.0,46.0,195.0,1980,URS,1,1,1,660.0,202,203.0,340.0,149.0
3219,640,1.0,Soviet Union,55.0,31.0,46.0,132.0,1988,URS,0,1,0,647.0,221,237.0,319.0,162.0
3220,119,19.0,Uruguay,1.0,0.0,0.0,1.0,1924,URU,0,0,0,40.0,11,126.0,26.0,0.0
3221,155,24.0,Uruguay,1.0,0.0,0.0,1.0,1928,URU,0,0,0,17.0,1,109.0,17.0,0.0
3222,188,26.0,Uruguay,0.0,0.0,1.0,1.0,1932,URU,0,0,0,6.0,2,117.0,2.0,0.0
3223,1521,0.0,Uruguay,0.0,0.0,0.0,0.0,1936,URU,0,0,0,40.0,15,129.0,37.0,0.0
3224,247,26.0,Uruguay,0.0,1.0,1.0,2.0,1948,URU,0,0,0,79.0,32,136.0,60.0,1.0
3225,296,37.0,Uruguay,0.0,0.0,2.0,2.0,1952,URU,0,0,0,42.0,16,149.0,31.0,1.0
3226,338,35.0,Uruguay,0.0,0.0,1.0,1.0,1956,URU,0,0,0,29.0,8,151.0,21.0,0.0
3227,1625,0.0,Uruguay,0.0,0.0,0.0,0.0,1960,URU,0,0,0,42.0,15,150.0,34.0,0.0
3228,423,35.0,Uruguay,0.0,0.0,1.0,1.0,1964,URU,0,0,0,29.0,8,163.0,23.0,0.0
